sample_id	gene_symbol	entrez_id	log2fc	pvalue	padj	module	module_size	moduleCoverage	moduleCoveragePercetage
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Hmgcs1	id_29637	-1.0423080696445	0	0.000055923721307827	rKIDNEY_124	15	15	100
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Ndufb11	id_299310	-1.08585876534248	0	0.0000561129237896898	rKIDNEY_96m	34	33	97.1
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Relb	id_100360982	1.55604960972623	0	0.0000562458683578985	rKIDNEY_172	13	4	30.8
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Nudt19	id_308518	-1.8577341124158	0	0.0000573327071866951	rKIDNEY_58m	32	26	81.2
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Fga	id_361969	3.13119491637399	0	0.0000573451751701881	rKIDNEY_327	7	5	71.4
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Pbk	id_290326	3.03916258178323	0	0.0000573451751701881	rKIDNEY_5m	318	232	73
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Cyp7b1	id_25429	-2.18947048516766	0	0.0000573451751701881	rKIDNEY_2m	1123	973	86.6
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Fcgr3a	id_304966	2.04916880434904	0	0.0000573451751701881	rKIDNEY_7m	221	171	77.4
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Tmem43	id_362401	1.43123417831721	0	0.0000573451751701881	rKIDNEY_2m	1123	973	86.6
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Mogat1	id_363261	-1.28274433174108	0	0.0000573451751701881	rKIDNEY_1	2747	813	29.6
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Dag1	id_114489	1.05815178645659	0	0.0000573451751701881	rKIDNEY_336	7	7	100
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Vopp1	id_362374	1.90231764707517	0	0.0000579099633344149	rKIDNEY_68m	39	34	87.2
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Higd1a	id_140937	-0.940913336576028	0	0.0000579099633344149	rKIDNEY_43m	54	53	98.1
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Gxylt1	id_300173	0.831679528422632	0	0.0000579870350471263	rKIDNEY_42m	75	72	96
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Grn	id_29143	1.23777752772552	0	0.0000581645153485153	rKIDNEY_2m	1123	973	86.6
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Card14	id_688292	1.80249677295148	0	0.0000584685612587016	rKIDNEY_3m	609	539	88.5
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Fat1	id_83720	1.7503758090114	0	0.0000584685612587016	rKIDNEY_2m	1123	973	86.6
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Cyp51	id_25427	-1.68241342586753	0	0.0000584685612587016	rKIDNEY_124	15	15	100
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Tgfbr2	id_81810	1.1262289914847	0	0.000059195228998946	rKIDNEY_127	15	14	93.3
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Mpeg1	id_64552	2.34204450774459	0	0.0000592942965605286	rKIDNEY_7m	221	171	77.4
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Gdf15	id_29455	2.71864438838469	0	0.0000594777406638634	rKIDNEY_29	37	32	86.5
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Klf4	id_114505	2.09915817888746	0	0.0000598664975404045	rKIDNEY_29	37	32	86.5
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Dnaja1	id_65028	-1.11885881690916	0	0.0000598664975404045	rKIDNEY_165	13	13	100
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Cdh3	id_116777	2.32895321835859	0	0.000059871955925996	rKIDNEY_1	2747	813	29.6
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Csf1	id_78965	1.64922004350397	0	0.0000604402169794841	rKIDNEY_2m	1123	973	86.6
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Rbm11	id_288321	2.7846960599888	0	0.0000612610204367371	rKIDNEY_1	2747	813	29.6
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Trim35	id_498538	1.16941540772591	0	0.0000612610204367371	rKIDNEY_25m	60	51	85
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Bst1	id_81506	2.40015915899213	0	0.0000614520581715975	rKIDNEY_68m	39	34	87.2
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Qdpr	id_64192	-1.11899954221912	0	0.0000614520581715975	rKIDNEY_3m	609	539	88.5
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Naa10	id_363518	-0.790721601471936	0	0.0000614520581715975	rKIDNEY_6m	244	230	94.3
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Myh14	id_308572	-1.4957190588171	0	0.000061547564057505	rKIDNEY_268	9	7	77.8
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Dcdc2	id_291130	2.7018367589243	0	0.0000620962525235096	rKIDNEY_2m	1123	973	86.6
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Tnfrsf12a	id_302965	2.52291764198556	0	0.0000622170632375009	rKIDNEY_8m	145	137	94.5
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Taok3	id_304530	1.0333575773316	0	0.0000622170632375009	rKIDNEY_1	2747	813	29.6
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Slc25a24	id_310791	2.8581583298455	0	0.0000624006807577188	rKIDNEY_2m	1123	973	86.6
uploadFile1_PKD_Advanced_SINGLE_5_0	id_C1qc	id_362634	2.36271131767078	0	0.0000624006807577188	rKIDNEY_63m	31	20	64.5
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Bcl2l11	id_64547	1.02306332273118	0	0.0000624006807577188	rKIDNEY_41m	44	40	90.9
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Ssh2	id_303342	1.02355148287929	0	0.0000624253971556841	rKIDNEY_65	23	20	87
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Vim	id_81818	1.20473447428519	0	0.0000625742550038885	rKIDNEY_2m	1123	973	86.6
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Ndufb7	id_361385	-1.1092741404047	0	0.0000625742550038885	rKIDNEY_28m	82	79	96.3
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Anxa5	id_25673	1.38628362740049	0	0.0000626855119744503	rKIDNEY_235	10	10	100
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Tmem98	id_303356	1.45359320270764	0	0.0000631270654893999	rKIDNEY_68m	39	34	87.2
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Elovl5	id_171400	0.829533713327004	0	0.0000631270654893999	rKIDNEY_55	25	25	100
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Enc1	id_294674	1.66296273209452	0	0.0000639898031382714	rKIDNEY_2m	1123	973	86.6
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Pdpn	id_54320	2.82744041572557	0	0.0000641987627974228	rKIDNEY_3m	609	539	88.5
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Mrps7	id_113958	-0.974650112179977	0	0.0000641987627974228	rKIDNEY_43m	54	53	98.1
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Ndufc1	id_689938	-1.45673818603058	0	0.0000649800895574709	rKIDNEY_28m	82	79	96.3
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Cspp1	id_362472	-0.873902395780449	0	0.0000649800895574709	rKIDNEY_177	13	13	100
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Ncstn	id_289231	0.752402915118075	0	0.0000652536385761693	rKIDNEY_38m	47	46	97.9
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Top2a	id_360243	3.40048605301397	0	0.0000653897405563324	rKIDNEY_5m	318	232	73
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Myof	id_309499	2.3354036014368	0	0.0000653897405563324	rKIDNEY_2m	1123	973	86.6
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Ahcy	id_29443	-1.91167452247707	0	0.0000653897405563324	rKIDNEY_331	7	6	85.7
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Cntln	id_679640	1.02720705454557	0	0.0000653897405563324	rKIDNEY_1	2747	813	29.6
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Dusp8	id_361679	2.35029962820568	0	0.0000657225731956468	rKIDNEY_29	37	32	86.5
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Sdc1	id_25216	1.58286219437753	0	0.0000667021462077877	rKIDNEY_70	22	12	54.5
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Glrx5	id_362776	-0.900062919704903	0	0.0000667021462077877	rKIDNEY_28m	82	79	96.3
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Spp1	id_25353	4.10825995403525	0	0.000066999960037651	rKIDNEY_2m	1123	973	86.6
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Tlr7	id_317468	2.11372134567203	0	0.0000673989515198698	rKIDNEY_63m	31	20	64.5
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Il34	id_498951	2.32120231792877	0	0.0000678666515269806	rKIDNEY_7m	221	171	77.4
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Ndufv3	id_64539	-0.972895921291136	0	0.0000679732018702678	rKIDNEY_43m	54	53	98.1
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Clk4	id_287269	-0.855925844305696	0	0.0000679732018702678	rKIDNEY_287	9	8	88.9
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Timm8b	id_64372	-0.688842460700387	0	0.0000700599237882355	rKIDNEY_28m	82	79	96.3
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Aspdh	id_292875	-2.21483235335325	0	0.0000713724112441777	rKIDNEY_3m	609	539	88.5
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Ly86	id_291359	2.33957486703268	0	0.0000715458617450157	rKIDNEY_7m	221	171	77.4
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Mrc1	id_291327	2.86719348669425	0	0.0000722576284760432	rKIDNEY_65	23	20	87
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Sdhd	id_363061	-0.803505970141204	0	0.0000724214686569895	rKIDNEY_96m	34	33	97.1
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Bex1	id_363498	2.27962867938747	0	0.000072439166138885	rKIDNEY_3m	609	539	88.5
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Incenp	id_293733	1.32558115173467	0	0.000072439166138885	rKIDNEY_5m	318	232	73
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Lgmn	id_63865	1.13632355212889	0	0.000072439166138885	rKIDNEY_13	81	71	87.7
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Prom1	id_60357	1.65403423932089	0	0.0000724986373332739	rKIDNEY_9m	165	131	79.4
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Gnai2	id_81664	0.955315789163419	0	0.000073044484550771	rKIDNEY_2m	1123	973	86.6
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Aifm3	id_303786	-1.88258610537107	0	0.000073354952025252	rKIDNEY_1	2747	813	29.6
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Dus1l	id_246185	-1.18902506349721	0	0.000073354952025252	rKIDNEY_83	19	19	100
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Mrps26	id_362216	-1.1514391043218	0	0.000073354952025252	rKIDNEY_37m	74	70	94.6
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Bhmt2	id_365972	-1.68088352621692	0	0.0000750813988251458	rKIDNEY_3m	609	539	88.5
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Myc	id_24577	2.77565288596266	0	0.0000751800878565642	rKIDNEY_64m	44	42	95.5
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Prr5l	id_362171	1.38274675963061	0	0.0000751800878565642	rKIDNEY_30m	56	50	89.3
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Slc25a10	id_170943	-1.38585597207605	0	0.0000755147903532743	rKIDNEY_116	16	14	87.5
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Itgb1	id_24511	1.35343154587104	0	0.0000758125824945987	rKIDNEY_42m	75	72	96
uploadFile1_PKD_Advanced_SINGLE_5_0	id_C1qa	id_298566	2.12365994275085	0	0.0000759910357940415	rKIDNEY_63m	31	20	64.5
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Maff	id_366960	2.87463403315583	0	0.0000760391107164077	rKIDNEY_105	16	15	93.8
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Ndufb2	id_362344	-1.71973006374372	0	0.0000766131908633442	rKIDNEY_28m	82	79	96.3
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Commd1	id_289831	-0.737585305304299	0	0.0000766131908633442	rKIDNEY_149	14	13	92.9
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Smpd2	id_83537	-0.942575092228847	0	0.0000767276185979085	rKIDNEY_323	8	8	100
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Ccdc191	id_288106	-1.15110797448549	0	0.0000770379196309935	rKIDNEY_1	2747	813	29.6
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Rbpms2	id_503214	-0.758909276779079	0	0.0000773997483246672	rKIDNEY_2m	1123	973	86.6
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Cox5b	id_94194	-0.803945781439586	0	0.0000780689488303596	rKIDNEY_28m	82	79	96.3
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Prc1	id_308761	2.51819658272322	0	0.0000782022340101703	rKIDNEY_5m	318	232	73
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Ecsit	id_300447	-1.09036618169495	0	0.0000782022340101703	rKIDNEY_26m	64	62	96.9
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Pebp1	id_29542	-0.808912611389545	0	0.0000782022340101703	rKIDNEY_28m	82	79	96.3
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Ndufa8	id_296658	-0.721470292603635	0	0.0000782022340101703	rKIDNEY_28m	82	79	96.3
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Mad2l1	id_297176	1.7633267222291	0	0.0000786274617730806	rKIDNEY_5m	318	232	73
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Nrg1	id_112400	2.496979841475	0	0.0000790860300308463	rKIDNEY_106	16	15	93.8
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Zc3hav1	id_252832	1.2835358428486	0	0.0000791647917044557	rKIDNEY_2m	1123	973	86.6
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Mtres1	id_683897	-0.877559430021359	0	0.0000791647917044557	rKIDNEY_229	11	11	100
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Pcna	id_25737	1.53211086764939	0	0.0000798556558259686	rKIDNEY_5m	318	232	73
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Cpn1	id_365466	1.1180920275116	0	0.0000798556558259686	rKIDNEY_14m	87	76	87.4
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Zfp185	id_689949	1.6759370250475	0	0.0000802495476173525	rKIDNEY_3m	609	539	88.5
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Capg	id_297339	1.65896799888338	0	0.0000813542510362494	rKIDNEY_45m	46	40	87
uploadFile1_PKD_Advanced_SINGLE_5_0	id_C8h15orf39	id_315702	1.28063450358378	0	0.0000813542510362494	rKIDNEY_2m	1123	973	86.6
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Nme1	id_191575	-0.846721807628523	0	0.0000813542510362494	rKIDNEY_5m	318	232	73
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Dap3	id_295238	-0.669579658031529	0	0.0000813542510362494	rKIDNEY_38m	47	46	97.9
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Topbp1	id_315969	1.18250950107382	0	0.0000815271058673226	rKIDNEY_5m	318	232	73
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Dhdds	id_298541	-0.608161351124137	0	0.0000817130755665108	rKIDNEY_76	21	17	81
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Ccdc124	id_290642	-0.711109522178353	0	0.0000830176428903115	rKIDNEY_185	12	12	100
uploadFile1_PKD_Advanced_SINGLE_5_0	id_C3ar1	id_84007	2.6549497175667	0	0.0000830637827745509	rKIDNEY_7m	221	171	77.4
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Dmac2	id_361520	-1.2869308562747	0	0.0000837026119440576	rKIDNEY_26m	64	62	96.9
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Timm22	id_79463	-0.995059846050678	0	0.0000838075756014282	rKIDNEY_89	18	17	94.4
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Dpysl3	id_25418	2.41284012568695	0	0.0000845741479288064	rKIDNEY_1	2747	813	29.6
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Slc7a13	id_313089	-2.42314171770616	0	0.0000862842278308837	rKIDNEY_3m	609	539	88.5
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Alox5ap	id_29624	2.04409863188716	0	0.0000862842278308837	rKIDNEY_63m	31	20	64.5
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Haao	id_56823	-2.2158296004652	0	0.0000865402737055046	rKIDNEY_3m	609	539	88.5
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Fxyd2	id_29639	-1.47813718644855	0	0.000086743945688258	rKIDNEY_72m	39	38	97.4
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Anapc13	id_685029	-0.951218738242888	0	0.000086743945688258	rKIDNEY_28m	82	79	96.3
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Cmtm3	id_291813	1.67551556901223	0	0.0000867673144911772	rKIDNEY_10m	118	113	95.8
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Mrpl28	id_497876	-0.793667014654943	0	0.0000871336439638206	rKIDNEY_37m	74	70	94.6
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Hspe1	id_25462	-0.748594050284801	0	0.0000871336439638206	rKIDNEY_37m	74	70	94.6
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Mrpl51	id_297601	-0.560419617980362	0	0.0000871336439638206	rKIDNEY_229	11	11	100
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Tacstd2	id_494343	1.80721428238581	0	0.0000881444152905897	rKIDNEY_12m	135	118	87.4
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Dkk3	id_171548	1.57511079974589	0	0.0000881444152905897	rKIDNEY_1	2747	813	29.6
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Arhgap11a	id_296060	2.0879721469064	0	0.0000892550657020762	rKIDNEY_5m	318	232	73
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Pank1	id_294088	-1.49242529263892	0	0.0000892550657020762	rKIDNEY_3m	609	539	88.5
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Uros	id_309070	-1.23146763696145	0	0.0000892550657020762	rKIDNEY_2m	1123	973	86.6
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Cnp	id_25275	0.963865256450935	0	0.0000892550657020762	rKIDNEY_16m	80	61	76.2
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Wnk1	id_116477	-1.21244398454557	0	0.0000893767008869287	rKIDNEY_329	7	7	100
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Wdr4	id_690032	-0.98650408027313	0	0.0000893767008869287	rKIDNEY_201	12	12	100
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Sgms1	id_353229	0.9531895835889	0	0.0000893767008869287	rKIDNEY_241	10	10	100
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Echdc2	id_298381	-1.06566982306502	0	0.0000898531175459717	rKIDNEY_3m	609	539	88.5
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Slc6a9	id_116509	1.40077907074516	0	0.0000901006474960844	rKIDNEY_74	21	19	90.5
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Wnk4	id_287715	-1.32459787907747	0	0.0000901006474960844	rKIDNEY_18m	103	75	72.8
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Eif2ak3	id_29702	1.02216628258584	0	0.0000906345234695201	rKIDNEY_18m	103	75	72.8
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Mrpl46	id_293054	-0.698713142968493	0	0.0000906345234695201	rKIDNEY_83	19	19	100
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Slc12a3	id_54300	-2.13320063487654	0	0.0000912361078230283	rKIDNEY_329	7	7	100
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Vat1	id_287721	1.57871028366731	0	0.0000912361078230283	rKIDNEY_2m	1123	973	86.6
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Coq3	id_29309	-0.990052204339428	0	0.0000912361078230283	rKIDNEY_123	16	16	100
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Ifit2	id_294091	1.35036476192111	0	0.0000914544720041533	rKIDNEY_16m	80	61	76.2
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Irf2bpl	id_314329	1.08481676197224	0	0.0000916488452770803	rKIDNEY_119	16	16	100
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Ckap2	id_306575	3.50847610797424	0	0.0000917099232147917	rKIDNEY_5m	318	232	73
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Ubd	id_29168	2.63407046043408	0	0.0000917099232147917	rKIDNEY_2m	1123	973	86.6
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Hyi	id_500536	-1.27756526305514	0	0.0000917099232147917	rKIDNEY_221	11	11	100
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Hagh	id_24439	-0.768284553349577	0	0.0000917099232147917	rKIDNEY_3m	609	539	88.5
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Lmnb1	id_116685	2.10035360561165	0	0.000092005390630798	rKIDNEY_5m	318	232	73
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Acot12	id_170570	-1.67879653989452	0	0.000092005390630798	rKIDNEY_116	16	14	87.5
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Tmem147	id_292792	-0.719208251262893	0	0.000092005390630798	rKIDNEY_371	6	6	100
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Eif4e3	id_297481	1.07484497905733	0	0.0000930683233005299	rKIDNEY_7m	221	171	77.4
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Mecr	id_29470	-0.970031657622599	0	0.0000933132994615476	rKIDNEY_3m	609	539	88.5
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Gcgr	id_24953	-3.18917471838458	0	0.0000933805954856491	rKIDNEY_19	57	50	87.7
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Ttc36	id_300676	-1.92064385908789	0	0.0000933805954856491	rKIDNEY_3m	609	539	88.5
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Myo5a	id_25017	-1.31881871199097	0	0.0000933805954856491	rKIDNEY_2m	1123	973	86.6
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Ipmk	id_171458	0.839334283830113	0	0.0000933805954856491	rKIDNEY_357	6	5	83.3
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Dnajb6	id_362293	-0.821870282793761	0	0.0000933805954856491	rKIDNEY_9m	165	131	79.4
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Mrps18a	id_301249	-0.758040620026287	0	0.0000936182195956335	rKIDNEY_43m	54	53	98.1
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Slc22a2	id_29503	-1.04006008435467	0	0.0000939629345500222	rKIDNEY_9m	165	131	79.4
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Rab31	id_246324	1.0594879640019	0	0.0000940886541243853	rKIDNEY_2m	1123	973	86.6
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Ndufa5	id_25488	-1.00457157028649	0	0.0000948536917738998	rKIDNEY_37m	74	70	94.6
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Mcrip2	id_685545	-1.64193397706812	0	0.000096090846931934	rKIDNEY_26m	64	62	96.9
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Uqcrq	id_497902	-1.0726058510815	0	0.000096090846931934	rKIDNEY_28m	82	79	96.3
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Tacc3	id_360962	2.11717526465226	0	0.0000962322201480044	rKIDNEY_5m	318	232	73
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Tmcc3	id_314751	1.35325031301951	0	0.0000962322201480044	rKIDNEY_280	9	9	100
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Mrps16	id_688912	-0.704610888466529	0	0.0000962322201480044	rKIDNEY_28m	82	79	96.3
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Pth1r	id_56813	-1.30843010406611	0	0.0000976911997927365	rKIDNEY_3m	609	539	88.5
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Dusp6	id_116663	1.339829398871	0	0.0000976931629037549	rKIDNEY_29	37	32	86.5
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Cd14	id_60350	2.30178864973177	0	0.0000980558809488081	rKIDNEY_2m	1123	973	86.6
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Plek	id_364206	2.02120554040557	0	0.000098790879968215	rKIDNEY_7m	221	171	77.4
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Cpne4	id_367160	-1.66687446025164	0	0.000098790879968215	rKIDNEY_9m	165	131	79.4
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Tmem205	id_300441	-1.2875271478438	0	0.0000992235841098412	rKIDNEY_292	8	5	62.5
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Stard10	id_293150	-1.34930215056178	0	0.0000997844299465028	rKIDNEY_215	11	10	90.9
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Timm9	id_171139	-0.925853416023473	0	0.000101873797684211	rKIDNEY_43m	54	53	98.1
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Bcam	id_78958	1.58223457755242	0	0.00010391295223399	rKIDNEY_12m	135	118	87.4
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Acads	id_64304	-1.23607418282434	0	0.00010391295223399	rKIDNEY_21	45	38	84.4
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Pole	id_304573	2.0065582375729	0	0.00010426671912462	rKIDNEY_5m	318	232	73
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Slc9a8	id_311651	-2.21106864573128	0	0.000105038307782314	rKIDNEY_1	2747	813	29.6
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Cisd1	id_294362	-0.79702451619359	0	0.000105038307782314	rKIDNEY_54	25	22	88
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Myom1	id_316740	-2.22815180102887	0	0.000105456393164218	rKIDNEY_1	2747	813	29.6
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Fn1	id_25661	1.79357018904216	0	0.000105456393164218	rKIDNEY_10m	118	113	95.8
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Ccdc71l	id_500640	1.17120013482748	0	0.000105456393164218	rKIDNEY_41m	44	40	90.9
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Cox6c	id_54322	-0.903285463103588	0	0.000105456393164218	rKIDNEY_28m	82	79	96.3
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Mfap3	id_287299	1.19336001363481	0	0.000105974289672221	rKIDNEY_1	2747	813	29.6
uploadFile1_PKD_Advanced_SINGLE_5_0	id_Maf1	id_315093	-0.91022223441843	0	0.000106592751610924	rKIDNEY_195	12	11	91.7
